order_id,order_date,ship_date,ship_mode,customer_id,segment,state,region,category,sub_category,sales,quantity,discount,profit
CA-2801,2023-02-27,2023-03-04,Standard Class,CUS-452,Corporate,California,East,Technology,Accessories,431.07,1,0.0,77.59
CA-2802,2023-12-08,2023-12-15,Standard Class,CUS-324,Consumer,Illinois,Central,Office Supplies,Pens,162.29,3,0.1,8.66
CA-2803,2021-11-26,2021-11-29,First Class,CUS-279,Corporate,New York,West,Office Supplies,Binders,567.58,9,0.0,124.87
CA-2804,2022-02-12,2022-02-17,Standard Class,CUS-632,Home Office,Texas,South,Technology,Copiers,2209.2,6,0.0,397.66
CA-2805,2020-08-31,2020-09-02,Same Day,CUS-402,Corporate,Washington,Central,Technology,Copiers,4567.46,7,0.1,60.9
CA-2806,2022-08-03,2022-08-10,Standard Class,CUS-880,Corporate,Ohio,East,Office Supplies,Appliances,388.22,9,0.2,-60.18
CA-2807,2022-10-05,2022-10-06,Same Day,CUS-249,Consumer,Washington,East,Furniture,Chairs,2797.29,9,0.4,-2573.51
CA-2808,2022-04-26,2022-05-02,Standard Class,CUS-876,Home Office,Florida,East,Furniture,Chairs,453.71,1,0.0,36.3
CA-2809,2022-10-19,2022-10-22,Second Class,CUS-471,Consumer,New York,Central,Furniture,Chairs,2396.36,6,0.2,-706.93
CA-2810,2021-08-09,2021-08-13,Second Class,CUS-580,Corporate,Illinois,East,Technology,Laptops,1941.91,6,0.0,349.54
CA-2811,2020-04-25,2020-05-01,Standard Class,CUS-422,Consumer,New York,Central,Technology,Accessories,408.9,1,0.3,-189.27
CA-2812,2023-07-18,2023-07-25,Standard Class,CUS-403,Consumer,Washington,South,Technology,Phones,1731.94,7,0.1,23.09
CA-2813,2021-03-26,2021-03-31,Standard Class,CUS-473,Home Office,Illinois,South,Technology,Copiers,3935.8,6,0.0,708.44
CA-2814,2022-12-07,2022-12-14,Standard Class,CUS-469,Corporate,Ohio,East,Office Supplies,Paper,245.44,4,0.0,54.0
CA-2815,2022-11-14,2022-11-19,Standard Class,CUS-525,Home Office,Illinois,Central,Technology,Accessories,5078.52,7,0.0,914.13
CA-2816,2020-04-11,2020-04-16,Standard Class,CUS-785,Consumer,New York,West,Furniture,Bookcases,2242.86,7,0.1,-194.38
CA-2817,2020-04-27,2020-05-03,Standard Class,CUS-274,Home Office,New York,Central,Technology,Copiers,349.6,1,0.0,62.93
CA-2818,2022-11-02,2022-11-09,Standard Class,CUS-955,Corporate,Ohio,South,Furniture,Bookcases,2177.32,8,0.1,-188.7
CA-2819,2023-10-26,2023-11-02,Standard Class,CUS-413,Home Office,Texas,Central,Office Supplies,Pens,296.93,6,0.2,-46.02
CA-2820,2023-09-12,2023-09-18,Standard Class,CUS-694,Home Office,California,West,Office Supplies,Appliances,184.77,3,0.2,-28.64
CA-2821,2022-05-13,2022-05-18,Standard Class,CUS-141,Consumer,California,East,Furniture,Furnishings,2765.51,8,0.2,-815.83
CA-2822,2022-06-21,2022-06-26,Standard Class,CUS-818,Consumer,Michigan,East,Technology,Phones,2205.38,9,0.2,-430.05
CA-2823,2022-08-13,2022-08-19,Standard Class,CUS-754,Consumer,Washington,Central,Furniture,Furnishings,1015.6,6,0.4,-934.35
CA-2824,2022-01-06,2022-01-10,Second Class,CUS-269,Home Office,Texas,Central,Office Supplies,Paper,159.66,2,0.2,-24.75
CA-2825,2023-04-14,2023-04-19,Second Class,CUS-650,Home Office,California,East,Office Supplies,Binders,222.23,7,0.1,11.85
CA-2826,2022-08-06,2022-08-10,First Class,CUS-543,Corporate,Washington,West,Office Supplies,Binders,647.79,9,0.2,-100.41
CA-2827,2022-09-07,2022-09-13,Standard Class,CUS-516,Consumer,Texas,South,Office Supplies,Appliances,116.01,4,0.5,-148.49
CA-2828,2023-05-10,2023-05-12,Same Day,CUS-379,Corporate,Illinois,East,Furniture,Bookcases,2050.88,9,0.5,-2912.24
CA-2829,2022-09-14,2022-09-19,Standard Class,CUS-579,Consumer,Texas,West,Furniture,Chairs,2101.26,6,0.0,168.1
CA-2830,2021-03-05,2021-03-09,Second Class,CUS-908,Home Office,Michigan,West,Technology,Copiers,949.98,3,0.0,171.0
CA-2831,2022-04-08,2022-04-15,Standard Class,CUS-903,Home Office,New York,East,Furniture,Chairs,353.54,1,0.0,28.28
CA-2832,2023-06-11,2023-06-13,First Class,CUS-436,Home Office,Texas,East,Office Supplies,Binders,840.76,9,0.0,184.97
CA-2833,2020-10-22,2020-10-29,Standard Class,CUS-376,Consumer,California,Central,Furniture,Tables,3779.6,7,0.1,-327.57
CA-2834,2022-08-20,2022-08-24,Second Class,CUS-949,Corporate,Texas,South,Office Supplies,Paper,604.64,9,0.0,133.02
CA-2835,2022-11-06,2022-11-10,Second Class,CUS-113,Corporate,New York,Central,Office Supplies,Pens,357.52,7,0.2,-55.42
CA-2836,2020-11-19,2020-11-24,Second Class,CUS-675,Home Office,New York,South,Office Supplies,Storage,61.1,2,0.3,-25.83
CA-2837,2023-09-22,2023-09-28,Standard Class,CUS-853,Consumer,Florida,Central,Technology,Laptops,2447.86,4,0.0,440.61
CA-2838,2023-05-22,2023-05-25,Second Class,CUS-992,Home Office,Ohio,Central,Technology,Laptops,3177.56,6,0.1,42.37
CA-2839,2022-09-16,2022-09-22,Standard Class,CUS-325,Consumer,California,Central,Office Supplies,Storage,352.24,6,0.2,-54.6
CA-2840,2022-09-25,2022-10-01,Standard Class,CUS-214,Home Office,Washington,West,Furniture,Tables,589.36,2,0.5,-836.9
CA-2841,2021-05-22,2021-05-28,Standard Class,CUS-367,Corporate,Michigan,South,Technology,Copiers,2922.93,5,0.1,38.97
CA-2842,2022-02-19,2022-02-22,First Class,CUS-498,Consumer,Florida,Central,Furniture,Furnishings,2034.55,6,0.4,-1871.78
CA-2843,2020-07-21,2020-07-24,First Class,CUS-339,Home Office,Texas,East,Office Supplies,Paper,375.27,4,0.0,82.56
CA-2844,2023-09-15,2023-09-22,Standard Class,CUS-690,Home Office,Ohio,West,Technology,Phones,3312.72,6,0.0,596.29
CA-2845,2023-06-09,2023-06-12,First Class,CUS-808,Corporate,Florida,West,Technology,Copiers,1493.98,3,0.0,268.92
CA-2846,2020-07-14,2020-07-21,Standard Class,CUS-550,Corporate,New York,West,Furniture,Bookcases,445.51,1,0.0,35.64
CA-2847,2023-06-05,2023-06-10,Standard Class,CUS-718,Home Office,Ohio,East,Technology,Copiers,1898.71,3,0.1,25.32
CA-2848,2020-06-11,2020-06-16,Standard Class,CUS-927,Corporate,Washington,South,Furniture,Chairs,1700.15,6,0.2,-501.54
CA-2849,2022-11-17,2022-11-23,Standard Class,CUS-217,Consumer,New York,Central,Furniture,Furnishings,1826.67,7,0.0,146.13
CA-2850,2023-07-06,2023-07-11,Second Class,CUS-747,Consumer,Ohio,West,Furniture,Bookcases,4949.78,9,0.1,-428.98
CA-2851,2020-12-04,2020-12-06,First Class,CUS-153,Consumer,Florida,Central,Technology,Accessories,2017.39,5,0.2,-393.39
CA-2852,2021-09-01,2021-09-06,Standard Class,CUS-403,Corporate,Illinois,South,Technology,Copiers,2568.97,5,0.2,-500.95
CA-2853,2020-07-19,2020-07-26,Standard Class,CUS-922,Home Office,Michigan,East,Furniture,Furnishings,1629.66,4,0.3,-917.27
CA-2854,2021-06-23,2021-06-27,First Class,CUS-625,Consumer,New York,Central,Technology,Accessories,2358.05,5,0.3,-1091.44
CA-2855,2023-06-18,2023-06-22,Second Class,CUS-915,Corporate,Ohio,Central,Technology,Phones,259.04,1,0.4,-212.42
CA-2856,2021-12-29,2022-01-01,First Class,CUS-675,Corporate,Texas,West,Office Supplies,Paper,80.19,1,0.0,17.64
CA-2857,2020-05-30,2020-06-04,Second Class,CUS-467,Home Office,Texas,Central,Office Supplies,Paper,260.58,7,0.2,-40.39
CA-2858,2022-12-06,2022-12-13,Standard Class,CUS-239,Corporate,Washington,South,Furniture,Bookcases,3454.75,9,0.0,276.38
CA-2859,2020-10-08,2020-10-15,Standard Class,CUS-863,Consumer,Texas,Central,Office Supplies,Pens,205.14,5,0.2,-31.8
CA-2860,2020-12-19,2020-12-22,Second Class,CUS-698,Corporate,California,Central,Furniture,Bookcases,1667.21,4,0.1,-144.49
CA-2861,2020-10-27,2020-11-01,Standard Class,CUS-838,Consumer,Texas,West,Office Supplies,Storage,197.03,2,0.0,43.35
CA-2862,2020-04-05,2020-04-11,Standard Class,CUS-174,Home Office,Washington,Central,Technology,Phones,5603.88,8,0.0,1008.7
CA-2863,2023-06-17,2023-06-17,Same Day,CUS-237,Consumer,Ohio,South,Technology,Copiers,1732.22,3,0.0,311.8
CA-2864,2023-11-25,2023-11-30,Standard Class,CUS-391,Corporate,Washington,South,Furniture,Furnishings,3443.62,8,0.2,-1015.87
CA-2865,2021-03-30,2021-04-05,Standard Class,CUS-679,Consumer,Texas,Central,Office Supplies,Paper,164.77,2,0.1,8.79
CA-2866,2023-06-10,2023-06-15,Standard Class,CUS-696,Corporate,Texas,Central,Furniture,Bookcases,2393.49,7,0.4,-2202.01
CA-2867,2022-09-24,2022-09-28,Second Class,CUS-282,Consumer,Washington,South,Furniture,Tables,506.84,1,0.1,-43.93
CA-2868,2022-11-11,2022-11-16,Second Class,CUS-438,Home Office,Florida,South,Office Supplies,Storage,297.12,7,0.2,-46.05
CA-2869,2022-03-29,2022-04-03,Second Class,CUS-177,Corporate,Illinois,Central,Office Supplies,Pens,262.48,9,0.4,-204.74
CA-2870,2020-04-07,2020-04-14,Standard Class,CUS-340,Corporate,Illinois,Central,Office Supplies,Storage,162.56,5,0.0,35.76
CA-2871,2022-01-23,2022-01-30,Standard Class,CUS-922,Corporate,California,South,Technology,Phones,5827.6,8,0.0,1048.97
CA-2872,2022-03-12,2022-03-17,Standard Class,CUS-365,Consumer,Michigan,Central,Furniture,Tables,1735.65,4,0.1,-150.42
CA-2873,2023-09-20,2023-09-26,Standard Class,CUS-359,Home Office,Michigan,East,Office Supplies,Binders,213.8,4,0.2,-33.14
CA-2874,2022-05-14,2022-05-18,Second Class,CUS-280,Corporate,Florida,South,Office Supplies,Storage,89.86,2,0.0,19.77
CA-2875,2020-11-05,2020-11-11,Standard Class,CUS-638,Corporate,Michigan,South,Office Supplies,Appliances,558.31,9,0.3,-236.08
CA-2876,2022-01-27,2022-02-01,Second Class,CUS-720,Corporate,Florida,West,Technology,Accessories,1637.38,7,0.3,-757.88
CA-2877,2022-05-22,2022-05-27,Standard Class,CUS-581,Consumer,New York,East,Furniture,Tables,1449.23,9,0.4,-1333.29
CA-2878,2023-12-22,2023-12-26,Second Class,CUS-158,Corporate,Ohio,West,Furniture,Chairs,3245.33,8,0.1,-281.26
CA-2879,2023-09-25,2023-09-27,Same Day,CUS-580,Consumer,Ohio,South,Technology,Copiers,4041.36,6,0.0,727.44
CA-2880,2020-01-30,2020-02-04,Standard Class,CUS-397,Consumer,Florida,West,Office Supplies,Pens,148.09,3,0.4,-115.51
CA-2881,2021-04-29,2021-05-02,Second Class,CUS-732,Corporate,Illinois,Central,Technology,Phones,2015.31,9,0.1,26.87
CA-2882,2023-08-01,2023-08-08,Standard Class,CUS-653,Home Office,New York,South,Technology,Copiers,5156.39,9,0.2,-1005.5
CA-2883,2023-06-17,2023-06-21,First Class,CUS-311,Consumer,Michigan,West,Furniture,Furnishings,1661.22,4,0.1,-143.97
CA-2884,2023-09-25,2023-09-28,Second Class,CUS-717,Corporate,Texas,Central,Office Supplies,Paper,149.35,2,0.2,-23.15
CA-2885,2023-02-26,2023-03-04,Standard Class,CUS-982,Home Office,Illinois,South,Technology,Laptops,4071.77,8,0.0,732.92
CA-2886,2021-01-02,2021-01-06,First Class,CUS-840,Home Office,Florida,South,Technology,Accessories,2169.61,8,0.0,390.53
CA-2887,2022-04-17,2022-04-24,Standard Class,CUS-344,Consumer,Ohio,East,Office Supplies,Binders,524.78,6,0.1,27.99
CA-2888,2022-06-16,2022-06-23,Standard Class,CUS-702,Corporate,Ohio,East,Technology,Phones,708.63,3,0.5,-935.39
CA-2889,2021-10-11,2021-10-16,Second Class,CUS-309,Home Office,Ohio,South,Furniture,Tables,1446.48,7,0.1,-125.36
CA-2890,2023-03-24,2023-03-30,Standard Class,CUS-452,Corporate,Ohio,Central,Office Supplies,Binders,265.83,3,0.0,58.48
CA-2891,2022-02-08,2022-02-12,First Class,CUS-253,Consumer,Texas,Central,Office Supplies,Appliances,175.97,3,0.3,-74.41
CA-2892,2023-03-18,2023-03-23,Standard Class,CUS-222,Home Office,Ohio,South,Office Supplies,Storage,64.12,2,0.0,14.11
CA-2893,2023-11-04,2023-11-10,Standard Class,CUS-336,Home Office,Ohio,East,Technology,Phones,811.85,4,0.3,-375.77
CA-2894,2023-07-04,2023-07-09,Standard Class,CUS-785,Home Office,Florida,East,Furniture,Bookcases,2579.52,5,0.1,-223.56
CA-2895,2023-09-03,2023-09-07,Second Class,CUS-463,Home Office,Michigan,South,Technology,Copiers,433.84,3,0.4,-355.75
CA-2896,2020-12-24,2020-12-27,First Class,CUS-174,Corporate,New York,West,Technology,Copiers,5884.33,8,0.0,1059.18
CA-2897,2021-06-08,2021-06-15,Standard Class,CUS-825,Home Office,Illinois,West,Furniture,Tables,366.46,1,0.3,-206.26
CA-2898,2022-08-19,2022-08-25,Standard Class,CUS-822,Corporate,Ohio,East,Furniture,Bookcases,2331.04,9,0.1,-202.02
CA-2899,2021-11-24,2021-11-25,Same Day,CUS-323,Consumer,Michigan,South,Office Supplies,Storage,231.44,6,0.0,50.92
CA-2900,2022-02-16,2022-02-20,First Class,CUS-277,Corporate,New York,West,Office Supplies,Pens,79.97,1,0.1,4.26
CA-2901,2023-08-24,2023-08-31,Standard Class,CUS-909,Home Office,Washington,South,Office Supplies,Pens,326.61,8,0.1,17.42
CA-2902,2021-05-18,2021-05-23,Standard Class,CUS-687,Home Office,Michigan,East,Furniture,Bookcases,2647.66,9,0.0,211.81
CA-2903,2020-01-02,2020-01-08,Standard Class,CUS-493,Corporate,Washington,East,Technology,Copiers,3821.17,7,0.1,50.95
CA-2904,2022-08-15,2022-08-20,Standard Class,CUS-724,Consumer,Florida,Central,Technology,Laptops,724.54,4,0.3,-335.36
CA-2905,2020-02-07,2020-02-10,Second Class,CUS-297,Home Office,Washington,Central,Furniture,Chairs,1578.68,3,0.0,126.29
CA-2906,2023-10-26,2023-11-01,Standard Class,CUS-678,Home Office,California,East,Furniture,Bookcases,2306.73,7,0.2,-680.48
CA-2907,2020-05-13,2020-05-16,Second Class,CUS-155,Home Office,Michigan,South,Technology,Phones,695.96,2,0.3,-322.13
CA-2908,2022-10-26,2022-11-01,Standard Class,CUS-546,Corporate,Michigan,East,Furniture,Bookcases,2923.41,5,0.0,233.87
CA-2909,2022-02-18,2022-02-23,Standard Class,CUS-609,Consumer,California,East,Technology,Accessories,2077.77,5,0.3,-961.71
CA-2910,2020-04-08,2020-04-11,Second Class,CUS-112,Home Office,Michigan,West,Furniture,Furnishings,2835.21,7,0.2,-836.39
CA-2911,2023-01-09,2023-01-14,Second Class,CUS-614,Home Office,Ohio,West,Furniture,Tables,2033.1,5,0.0,162.65
CA-2912,2021-01-22,2021-01-29,Standard Class,CUS-497,Consumer,Florida,West,Office Supplies,Paper,45.86,1,0.0,10.09
CA-2913,2021-01-09,2021-01-15,Standard Class,CUS-859,Consumer,Florida,West,Technology,Laptops,2466.67,6,0.0,444.0
CA-2914,2021-11-19,2021-11-24,Second Class,CUS-559,Home Office,Texas,East,Technology,Laptops,2587.87,4,0.0,465.82
CA-2915,2020-03-28,2020-04-03,Standard Class,CUS-737,Home Office,Ohio,West,Office Supplies,Paper,46.25,1,0.2,-7.17
CA-2916,2023-10-03,2023-10-07,Second Class,CUS-275,Home Office,Michigan,East,Office Supplies,Pens,419.98,9,0.1,22.4
CA-2917,2021-03-14,2021-03-19,Standard Class,CUS-259,Corporate,Michigan,South,Technology,Phones,2807.84,9,0.0,505.41
CA-2918,2021-01-20,2021-01-25,Standard Class,CUS-352,Corporate,Washington,East,Furniture,Furnishings,1531.69,3,0.0,122.54
CA-2919,2021-06-27,2021-07-03,Standard Class,CUS-246,Home Office,California,South,Office Supplies,Paper,243.11,4,0.3,-102.8
CA-2920,2022-09-22,2022-09-29,Standard Class,CUS-569,Corporate,Michigan,Central,Office Supplies,Binders,300.54,8,0.3,-127.09
CA-2921,2023-09-26,2023-10-01,Standard Class,CUS-195,Home Office,California,West,Furniture,Furnishings,3875.87,8,0.1,-335.91
CA-2922,2023-04-06,2023-04-13,Standard Class,CUS-430,Home Office,Illinois,Central,Office Supplies,Paper,296.33,9,0.1,15.8
CA-2923,2021-12-18,2021-12-23,Standard Class,CUS-792,Home Office,Illinois,East,Office Supplies,Pens,371.02,9,0.0,81.62
CA-2924,2023-11-12,2023-11-16,Second Class,CUS-644,Home Office,New York,West,Office Supplies,Pens,182.03,2,0.0,40.05
CA-2925,2022-01-06,2022-01-12,Standard Class,CUS-634,Home Office,Washington,East,Office Supplies,Storage,121.51,3,0.3,-51.38
CA-2926,2022-11-01,2022-11-06,Standard Class,CUS-773,Consumer,New York,West,Furniture,Tables,3305.26,9,0.2,-975.05
CA-2927,2020-05-20,2020-05-27,Standard Class,CUS-404,Consumer,Ohio,West,Technology,Copiers,2880.1,5,0.2,-561.62
CA-2928,2022-04-21,2022-04-28,Standard Class,CUS-948,Corporate,Ohio,Central,Technology,Laptops,2670.5,4,0.0,480.69
CA-2929,2020-08-28,2020-09-03,Standard Class,CUS-595,Home Office,Washington,West,Office Supplies,Pens,476.34,9,0.1,25.4
CA-2930,2023-06-17,2023-06-20,First Class,CUS-259,Home Office,California,South,Furniture,Furnishings,2193.87,9,0.2,-647.19
CA-2931,2021-03-07,2021-03-13,Standard Class,CUS-450,Consumer,California,Central,Furniture,Tables,342.53,1,0.0,27.4
CA-2932,2020-06-27,2020-07-02,Standard Class,CUS-668,Corporate,Texas,West,Furniture,Bookcases,1061.74,5,0.2,-313.21
CA-2933,2023-07-27,2023-08-01,Standard Class,CUS-580,Home Office,Texas,Central,Office Supplies,Pens,328.73,7,0.4,-256.41
CA-2934,2023-05-08,2023-05-12,Second Class,CUS-198,Corporate,Ohio,South,Furniture,Bookcases,365.66,2,0.2,-107.87
CA-2935,2023-02-09,2023-02-12,Second Class,CUS-884,Corporate,Ohio,South,Office Supplies,Appliances,103.45,4,0.4,-80.69
CA-2936,2021-10-23,2021-10-29,Standard Class,CUS-285,Consumer,California,East,Office Supplies,Appliances,136.05,4,0.0,29.93
CA-2937,2022-04-10,2022-04-17,Standard Class,CUS-262,Consumer,New York,Central,Technology,Phones,3957.45,9,0.0,712.34
CA-2938,2021-09-05,2021-09-11,Standard Class,CUS-702,Consumer,New York,South,Technology,Copiers,385.27,1,0.3,-178.32
CA-2939,2021-09-15,2021-09-18,Second Class,CUS-207,Consumer,New York,Central,Office Supplies,Paper,446.86,5,0.1,23.83
CA-2940,2021-03-12,2021-03-19,Standard Class,CUS-755,Consumer,Florida,East,Office Supplies,Storage,439.56,6,0.0,96.7
CA-2941,2022-10-19,2022-10-25,Standard Class,CUS-912,Corporate,Ohio,East,Furniture,Furnishings,516.89,2,0.1,-44.8
CA-2942,2020-03-29,2020-04-04,Standard Class,CUS-117,Consumer,Washington,Central,Furniture,Tables,3795.09,7,0.0,303.61
CA-2943,2022-03-13,2022-03-20,Standard Class,CUS-459,Consumer,Ohio,East,Technology,Copiers,675.23,4,0.4,-553.69
CA-2944,2021-12-17,2021-12-20,Second Class,CUS-995,Corporate,Illinois,West,Technology,Phones,2241.66,5,0.1,29.89
CA-2945,2023-09-11,2023-09-16,Second Class,CUS-128,Home Office,Washington,West,Technology,Phones,2940.25,5,0.0,529.24
CA-2946,2022-06-02,2022-06-07,Second Class,CUS-340,Consumer,Illinois,South,Office Supplies,Binders,96.93,2,0.5,-124.07
CA-2947,2023-06-08,2023-06-14,Standard Class,CUS-926,Corporate,New York,West,Office Supplies,Storage,174.17,6,0.2,-27.0
CA-2948,2020-09-15,2020-09-22,Standard Class,CUS-481,Consumer,Ohio,East,Office Supplies,Storage,672.7,7,0.0,147.99
CA-2949,2023-02-13,2023-02-20,Standard Class,CUS-744,Corporate,Michigan,East,Furniture,Chairs,4505.47,9,0.1,-390.47
CA-2950,2020-06-13,2020-06-20,Standard Class,CUS-288,Corporate,Illinois,Central,Technology,Accessories,5219.07,9,0.1,69.59
CA-2951,2021-04-18,2021-04-25,Standard Class,CUS-460,Consumer,Florida,East,Office Supplies,Storage,60.04,1,0.0,13.21
CA-2952,2021-05-05,2021-05-10,Standard Class,CUS-940,Corporate,Illinois,East,Office Supplies,Storage,239.77,4,0.0,52.75
CA-2953,2020-06-29,2020-07-04,Standard Class,CUS-926,Consumer,Illinois,East,Technology,Accessories,2398.94,5,0.1,31.99
CA-2954,2023-01-20,2023-01-27,Standard Class,CUS-971,Home Office,New York,West,Office Supplies,Appliances,150.56,3,0.1,8.03
CA-2955,2020-10-29,2020-10-31,First Class,CUS-500,Home Office,Florida,South,Technology,Laptops,1315.75,5,0.1,17.54
CA-2956,2021-08-17,2021-08-22,Standard Class,CUS-535,Corporate,California,South,Office Supplies,Binders,27.92,1,0.5,-35.73
CA-2957,2022-05-21,2022-05-27,Standard Class,CUS-246,Home Office,California,Central,Technology,Copiers,1192.73,7,0.5,-1574.4
CA-2958,2020-12-27,2020-12-29,First Class,CUS-395,Consumer,Texas,West,Technology,Copiers,751.3,2,0.0,135.23
CA-2959,2022-04-25,2022-04-30,Standard Class,CUS-278,Consumer,Ohio,East,Furniture,Tables,3442.09,6,0.0,275.37
CA-2960,2020-09-25,2020-10-01,Standard Class,CUS-314,Consumer,Ohio,West,Furniture,Furnishings,2186.19,4,0.0,174.9
CA-2961,2022-10-11,2022-10-15,First Class,CUS-223,Corporate,Michigan,South,Technology,Phones,852.88,2,0.0,153.52
CA-2962,2021-12-17,2021-12-23,Standard Class,CUS-384,Home Office,Michigan,East,Technology,Laptops,2891.2,9,0.3,-1338.21
CA-2963,2021-01-27,2021-01-29,First Class,CUS-283,Corporate,Illinois,East,Technology,Laptops,1701.02,8,0.2,-331.7
CA-2964,2021-04-06,2021-04-10,Second Class,CUS-956,Corporate,New York,Central,Furniture,Bookcases,1082.48,4,0.1,-93.82
CA-2965,2021-06-14,2021-06-18,Second Class,CUS-896,Home Office,New York,East,Furniture,Furnishings,1872.83,3,0.0,149.83
CA-2966,2022-03-22,2022-03-26,Second Class,CUS-702,Consumer,Michigan,East,Technology,Accessories,4347.68,9,0.0,782.58
CA-2967,2022-08-07,2022-08-14,Standard Class,CUS-994,Consumer,Texas,West,Furniture,Tables,1862.4,5,0.3,-1048.26
CA-2968,2023-08-31,2023-09-04,First Class,CUS-458,Corporate,Texas,East,Office Supplies,Pens,590.0,7,0.0,129.8
CA-2969,2022-02-02,2022-02-07,Standard Class,CUS-449,Corporate,New York,South,Office Supplies,Paper,334.03,4,0.1,17.82
CA-2970,2022-01-26,2022-02-01,Standard Class,CUS-682,Home Office,California,West,Office Supplies,Paper,582.05,6,0.0,128.05
CA-2971,2021-08-30,2021-09-06,Standard Class,CUS-955,Consumer,Washington,South,Technology,Copiers,2401.38,8,0.3,-1111.49
CA-2972,2022-12-09,2022-12-14,Second Class,CUS-802,Consumer,Texas,South,Technology,Phones,1216.08,3,0.0,218.89
CA-2973,2020-05-08,2020-05-10,First Class,CUS-891,Corporate,Florida,East,Furniture,Chairs,357.29,2,0.3,-201.1
CA-2974,2023-06-15,2023-06-20,Standard Class,CUS-112,Consumer,California,East,Furniture,Furnishings,845.8,5,0.3,-476.06
CA-2975,2020-07-31,2020-08-07,Standard Class,CUS-855,Consumer,New York,East,Furniture,Tables,855.68,4,0.4,-787.23
CA-2976,2023-04-02,2023-04-08,Standard Class,CUS-122,Home Office,Michigan,South,Office Supplies,Paper,327.87,7,0.0,72.13
CA-2977,2021-09-06,2021-09-13,Standard Class,CUS-691,Home Office,New York,Central,Office Supplies,Paper,226.81,3,0.0,49.9
CA-2978,2021-12-01,2021-12-04,Second Class,CUS-855,Consumer,Illinois,West,Technology,Copiers,525.89,2,0.0,94.66
CA-2979,2022-01-08,2022-01-15,Standard Class,CUS-814,Home Office,California,South,Office Supplies,Binders,158.73,3,0.1,8.47
